nombre,lat,lon,Abandoned,Administration,Agrarian,Alcohol,Antiques,Apartments,Appliance,Art,Arts Centre,Atm,Baby Goods,Bag,Bakery,Bakery Vegan Bakery Vegan,Baking Oven,Bank,Bar,Barn,Bathroom Furnishing,Beauty,Bed,Beverages,Bicycle,Bicycle Rental,Bicycle Rental;Toilets,Bookmaker,Books,Boutique,Bridge,Bridleway,Buil,Building Materials,Bus Station,Bus Stop,Busway,Butcher,Cabinet Maker,Cafe,Cake,Candles,Cannabis,Car,Car Parts,Car Rental,Car Repair,Car Wash,Carpet,Casino,Chapel,Charity,Cheese,Chemist,Childcare,Chocolate,Church,Cinema,Civic,Clinic,Clothes,Coffee,Collector,College,Commercial,Community Centre,Computer,Confectionery,Conference Centre,Construction,Convenience,Copyshop,Corridor,Cosmetics,Courthouse,Craft,Crematorium,Curtain,Cycleway,Dairy,Deli,Dentist,Department Store,Desechables,Detached,Doctors,Doityourself,Dojo,Driving School,Dry Cleaning,E-Cigarette,Electrical,Electronics,Elevator,Erotic,Events Venue,Exhibition Centre,Fabric,Farm,Farmacia,Fashion Accessories,Fast Food,Fincanon & Cia,Fire Station,Fishing,Flooring,Florist,Food,Food Court,Footway,Frame,Frozen Food,Fuel,Funeral Directors,Funeral Hall,Furniture,Garage,Garages,Garden Centre,Gas,Gatehouse,General,Gift,Glaziery,Golf,Government,Grandstand,Greengrocer,Greenhouse,Grocery,Hairdresser,Handicraft,Hangar,Hardware,Health Food,Hearing Aids,Herbalist,Hifi,Hobby,Hospital,Hotel,House,Household,Household Linen,Houseware,Hut,Ice Cream,Industrial,Interior Decoration,Internet Cafe,Jewelry,Juice Bar,Kindergarten,Kiosk,Kitchen,Ladder,Language School,Laundry,Leather,Library,Licorera,Lighting,Living Street,Locksmith,Lottery,Love Hotel,Mall,Marketplace,Massage,Medical Supply,Mensajería Y Domicilios,Mobile Phone,Monastery,Money Lender,Money Transfer,Mortuary,Motorcycle,Motorcycle Parking,Motorcycle Repair,Music,Music School,Musical Instrument,Newsagent,Nightclub,No,Nursing Home,Nutrition Supplements,Office,Optician,Outbuilding,Outdoor,Paga Todo,Paint,Park,Parking,Parking Entrance,Party,Pasta,Pastry,Path,Pawnbroker,Payment Centre,Payment Terminal,Pedestrian,Perfumery,Pet,Pet Grooming,Pharmacy,Photo,Photo Studio,Pitch,Place Of Worship,Planetarium,Platform,Police,Pool,Posgrados Universidad Santo Tomas,Post Office,Pottery,Primary,Primary Link,Printer Ink,Printing,Proposed,Pub,Public,Public Bath,Public Building,Raceway,Radiotechnics,Recycling,Religion,Repair,Residential,Residential;Yes,Restaurant,Retail,Roof,Ruins,School,Scrapyard,Seafood,Second Hand,Secondary,Secondary Link,Semidetached House,Service,Services,Sewing,Shed,Shelter,Shoes,Social Centre,Social Facility,Spices,Sports,Sports Centre,Sports Hall,Stadium,Station,Stationery,Steps,Storage Rental,Storage Tank,Studio,Supermarket,Swimming Pool,Tailor,Tattoo,Taxi,Tea,Tecnologia,Telecommunication,Temple,Terrace,Tertiary,Tertiary Link,Theatre,Ticket,Tiles,Tobacco,Toilets,Townhall,Toys,Track,Trade,Train Station,Transportation,Travel Agency,Trunk,Trunk Link,Tyres,Unclassified,University,Vacant,Variety Store,Vehicle Inspection,Veterinary,Video,Video Games,Warehouse,Watches,Water Tank,Water Tower,Wholesale,Window Blind,Wine,Yes,tipo
pasifae cafe bar,7.1043198,-73.1221884,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,7,0,0,0,29,2,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ZonaBares
IROKA BUD BAR CABECERA,7.1170022,-73.10928489999999,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,16,4,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,18,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,0,0,0,0,1,14,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,ZonaBares
Calison,7.125955299999999,-73.1142347,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,92,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,11,0,0,0,14,0,0,0,13,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ZonaBares
BBC PUB BUCARAMANGA,7.115057999999999,-73.108257,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,12,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,19,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,2,0,0,0,0,2,17,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,ZonaBares
PROVINCIA BAR,7.1237569,-73.1140135,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,21,0,0,0,9,0,0,0,22,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ZonaBares
Bar Los Almendros,7.124585,-73.11026079999999,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,12,0,0,0,4,0,0,0,11,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ZonaBares
Municipal - Música Viva,7.1163364,-73.1099711,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,4,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,20,0,0,0,19,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,0,0,0,0,1,12,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,ZonaBares
Penelope,7.1163867,-73.1103457,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,12,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,4,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,23,0,0,0,19,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,0,0,0,0,1,10,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,ZonaBares
HONEY GASTROBAR,7.085593599999999,-73.1180949,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,2,0,0,0,26,0,0,0,14,2,0,31,0,0,0,1,2,0,0,0,1,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,426,ZonaBares
CHOLÓN MARKET BAR,7.1056295,-73.11904369999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,83,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,0,0,0,9,0,0,0,34,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,ZonaBares
Barrio Central,7.119456599999999,-73.11140879999999,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,3,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,28,0,0,0,14,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,1,0,0,4,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,ZonaBares
Clásicos Forever,7.106601,-73.10226399999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,ZonaBares
Le Clandes,7.1161202,-73.1097278,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,5,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,19,0,0,0,19,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,0,0,0,0,1,12,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,ZonaBares
La Toscana Restaurante,7.118661299999999,-73.1047509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,ZonaBares
Macondo La Cuna Del Vallenato,7.11329,-73.10894499999999,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,10,3,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,21,0,0,0,15,0,0,0,8,1,0,17,0,0,0,0,2,0,0,0,2,0,0,0,0,2,11,0,0,0,2,0,0,1,0,0,0,0,0,0,28,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ZonaBares
SANDERS CERVECERIA & ROOFTOP,7.1175127,-73.1095095,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,16,3,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,20,0,0,0,15,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,0,0,0,0,1,15,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,ZonaBares
PLAYSHOTS,7.116501,-73.10995249999999,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,4,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,21,0,0,0,18,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,2,0,0,0,0,1,13,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,ZonaBares
Mosto Bistro Bga,7.1207394,-73.1133775,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,89,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,21,0,0,0,15,0,0,0,19,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,6,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,ZonaBares
Kasa Guane Terraza,7.136849600000001,-73.1212642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,2,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,11,0,0,0,16,0,0,0,11,0,0,47,0,0,0,0,0,0,0,0,0,0,0,2,0,9,6,0,0,0,4,0,1,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ZonaBares
