Localidad,Tipo de propiedad,Direccion,latitud,longitud
SUBA,EDIFICIO,CL115#59-25 ILARCO 1 Bogota Colombia,4.699231,-74.069392
SUBA,CONJUNTO RESIDENCIAL,CL137A#72-30 VILLA DE GRATAMIRA DOS Bogota Colombia,4.727359499999999,-74.07473569999999
SUBA,CONJUNTO RESIDENCIAL,CL157A#92-10 SOL DE PLATA Bogota Colombia,4.7544895,-74.08102579999999
SUBA,CONJUNTO RESIDENCIAL,CL152#72-50 GRATAMIRA CAMPESTRE CASAS PROPIEDAD HORIZONTAL Bogota Colombia,4.739068899999999,-74.0670933
SUBA,CONJUNTO RESIDENCIAL,KR111A#151D-10 FONTANA GRANDE 5 Bogota Colombia,4.7544425,-74.0976424
SUBA,CONJUNTO RESIDENCIAL,KR147#150-26AD QUINTAS DE SANTA RITA III Bogota Colombia,4.7561406,-74.1158691
SUBA,CONJUNTO RESIDENCIAL,CL152#94-44 PINAR DE SUBA 1 AGRUPACION C SECTOR II Bogota Colombia,4.748899499999999,-74.08500719999999
SUBA,CONJUNTO RESIDENCIAL,CL114A#45-65CJ SANTA MARIA DEL ALCAZAR I Bogota Colombia,4.6983199,-74.056761
SUBA,EDIFICIO,KR37#106-84 URAPAN Bogota Colombia,4.6814026,-74.0998848
SUBA,AGRUPACIÓN DE VIVIENDA,KR136B#146-55CJ CEDRO SUBA III Bogota Colombia,4.7606583,-74.105249
SUBA,CONJUNTO RESIDENCIAL,CL175#76-55 LA ARBORADA DE SAN JOSE Bogota Colombia,4.7654175,-74.0655223
SUBA,UNIDAD RESIDENCIAL,CL127A#51A-80 NIZA IX 3 Bogota Colombia,4.7098391,-74.0591944
SUBA,CONJUNTO RESIDENCIAL,KR73#167-79MZ3 PORTALES DEL NORTE Bogota Colombia,4.7500743,-74.06039059999999
SUBA,CONJUNTO RESIDENCIAL,CL151#114-40 PASEO DEL PARQUE II Bogota Colombia,4.754140599999999,-74.1012081
SUBA,CONJUNTO RESIDENCIAL,CL138#57-86 PUERTA DE HIERRO TORRES I Y II  Bogota Colombia,4.7278897,-74.06354209999999
SUBA,CONJUNTO RESIDENCIAL,CL117D#58-50 BALI Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,KR50#103B-48 BOLOGDA IV Bogota Colombia,4.6921351,-74.0610312
SUBA,CONJUNTO RESIDENCIAL,CL173#67-41 LOS OCALES Bogota Colombia,4.7533925,-74.043064
SUBA,CONJUNTO RESIDENCIAL,CL156#92-64 MONTEREDONDO Bogota Colombia,4.752667499999999,-74.0819707
SUBA,URBANIZACIÓN,KR113B#153-20 LAS MERCEDES Bogota Colombia,4.7547072,-74.0991145
SUBA,EDIFICIO,KR46#141-59 SPR Bogota Colombia,4.7253418,-74.0520701
SUBA,CONJUNTO RESIDENCIAL,CL152#58-50 TORRES DE LA COLINA II  Bogota Colombia,4.7367967,-74.062727
SUBA,PROYECTO,KR57#160-15 APARTAMENTOS TERRAGRATA Bogota Colombia,4.7432944,-74.06009379999999
SUBA,EDIFICIO,KR50#100-61 HACIENDA 100 Bogota Colombia,4.6888557,-74.0619083
SUBA,AGRUPACIÓN MULTIFAMILIAR,CL143A#95A-63 LA ALAMEDA Bogota Colombia,4.7507318,-74.1129466
SUBA,CONJUNTO RESIDENCIAL,KR39#127A-17  TIERRA LINDA 74 Bogota Colombia,4.7098929,-74.0614957
SUBA,CONJUNTO RESIDENCIAL,KR71G#117-67AD LOS LAGARTOS TERCER DESARROLLO Bogota Colombia,4.7020789,-74.0824062
SUBA,EDIFICIO RESIDENCIAL,KR47#151A-20 Riviera Norte Etapa II Bogota Colombia,4.7341226,-74.0509713
SUBA,CONJUNTO RESIDENCIAL,CL98A#70D-29 BALCONES DE NAVARRA Bogota Colombia,4.6957925,-74.0787423
SUBA,EDIFICIO,CL150A#53A-35 SUASIA II Bogota Colombia,4.7389096,-74.0814714
SUBA,EDIFICIO,CL123#45A-53 CANDELARIA DEL BATAN Bogota Colombia,4.7032873,-74.05605899999999
SUBA,EDIFICIO,CL149#45-42 GIBRALTAR Bogota Colombia,4.5566602,-74.1408787
SUBA,AGRUPACIÓN DE VIVIENDA,KR79#128-67 EL BALCON DE LINDARAJA UNIDAD 6 Bogota Colombia,4.717616,-74.08106289999999
SUBA,MULTIFAMILIAR,CL146A#52-40AD SANTA HELENA UNO Bogota Colombia,4.7301547,-74.0538267
SUBA,CONJUNTO RESIDENCIAL,CL151#114-54  PASEO DEL PARQUE Bogota Colombia,4.754140599999999,-74.1012081
SUBA,CONJUNTO RESIDENCIAL,KR111A#152C-15 FONTANA GRANDE ETAPA II Bogota Colombia,4.75396,-74.09827
SUBA,CONJUNTO RESIDENCIAL,KR56#152-77 VERSALLES REAL II ETAPA II  Bogota Colombia,4.7381514,-74.0602266
SUBA,EDIFICIO,KR49B#105-21 BETHEL 105 Bogota Colombia,4.694100300000001,-74.0603218
SUBA,EDIFICIO,KR45A#123-50 VERONA Bogota Colombia,4.710988599999999,-74.072092
SUBA,URBANIZACIÓN,KR104#235-51 EL ROBLE DE SAN SEBASTIAN Bogota Colombia,4.812954500000001,-74.05598189999999
SUBA,CONJUNTO RESIDENCIAL,CL153#97B-30 PARQUES DE CAMPANELLA Bogota Colombia,4.7532364,-74.0860043
SUBA,EDIFICIO,KR63#103-15 VERTIZE 103 Bogota Colombia,4.6908784,-74.06728389999999
SUBA,CONJUNTO RESIDENCIAL,CL137#91-40 SAUCES DE SUBA Bogota Colombia,4.735869,-74.08576339999999
SUBA,EDIFICIO,CL141#46-34 CATALINA PLAZA Bogota Colombia,4.6124414,-74.1698694
SUBA,CONJUNTO RESIDENCIAL,CL143A#125-94 PARQUES DEL CAMPO MANZANA 4   Bogota Colombia,4.7498257,-74.1078928
SUBA,AGRUPACIÓN DE VIVIENDA,KR79#127C-75 BALCON DE LINDARAJA ETAPA 5 Bogota Colombia,4.7145606,-74.08162279999999
SUBA,EDIFICIO MULTIFAMILIAR,KR49#122-60 TORRES DE RAMAH PH  Bogota Colombia,4.685983,-74.0610873
SUBA,EDIFICIO,CL115#41-42 IRAKA PROPIEDAD HORIZONTAL  Bogota Colombia,4.7003882,-74.0628902
SUBA,EDIFICIO,CL100#47A-42 ALBERT Bogota Colombia,4.6695704,-74.019712
SUBA,CONJUNTO RESIDENCIAL,KR84A#145-94 ALTAMONTE ETAPA 1 Bogota Colombia,4.735914999999999,-74.07948750000001
SUBA,EDIFICIO,CL106#57-11 106 SQUARE BUSINESS Bogota Colombia,4.6938529,-74.065619
SUBA,EDIFICIO,CL119#72A-75 MONTEVERDE TORRE 2 Bogota Colombia,4.5838284,-74.1057986
SUBA,AGRUPACIÓN DE VIVIENDA,KR79#127C-40 BALCON DE LINDARAJA UNIDAD 4 Bogota Colombia,4.714556099999999,-74.081623
SUBA,EDIFICIO,KR55#161-11 ENTREVERDE RESERVADO Bogota Colombia,4.7434949,-74.05725509999999
SUBA,AGRUPACIÓN RESIDENCIAL,CL187#46-55 TEJARES DEL NORTE I Bogota Colombia,4.7648666,-74.04548079999999
SUBA,CONJUNTO RESIDENCIAL,CL150#95-40AD PASEO DEL PINAR PH Bogota Colombia,4.747164499999999,-74.0872904
SUBA,EDIFICIO,KR54A#169-90 ALCAZABA CORDOBA Bogota Colombia,4.7095954,-74.0689331
SUBA,EDIFICIO,CL122#47-55 CALIFORNIA  Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,KR54#106A-02 VECCHIO Bogota Colombia,4.6953645,-74.0634493
SUBA,AGRUPACIÓN,KR77#236-50 LOS CANELOS Bogota Colombia,4.817136,-74.052522
SUBA,CONJUNTO RESIDENCIAL,KR87#147B-25 AGORA 1 Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,KR49#124-64 VALVERDE APARTAMENTOS Bogota Colombia,4.7150233,-74.0561363
SUBA,CONJUNTO RESIDENCIAL,KR54D#134-20 SAN RAFAEL Bogota Colombia,4.7254895,-74.059298
SUBA,CONJUNTO RESIDENCIAL,TV77#162-08  ALTOS DEL BACATA  Bogota Colombia,4.7499528,-74.0726803
SUBA,EDIFICIO MULTIFAMILIAR,CL136#52A-36 IGUAQUE Bogota Colombia,4.818044,-74.071676
SUBA,CENTRO COMERCIAL,KR55#170A-35 PRADO COMERCIAL Bogota Colombia,4.754082500000001,-74.0548206
SUBA,CONJUNTO RESIDENCIAL,KR114#148-30 SENDEROS DEL PARQUE 1 Bogota Colombia,4.752025,-74.1013851
SUBA,CONJUNTO RESIDENCIAL,KR72Bis#152B-25AD OLMO ETAPAS 1 Y 2 PROPIEDAD HORIZONTAL Bogota Colombia,4.6100916,-74.09260359999999
SUBA,CONJUNTO RESIDENCIAL,CL147C#101-53 NAVETAS VI VINOTINTO Bogota Colombia,4.7442779,-74.0880174
SUBA,AGRUPACIÓN DE VIVIENDA,KR54D#187-43 MIRANDELA 9 Bogota Colombia,4.7654922,-74.0475158
SUBA,AGRUPACIÓN DE VIVIENDA,KR54D#183-25 VILANOVA CASAS II  Bogota Colombia,4.7633921,-74.0496063
SUBA,CONJUNTO RESIDENCIAL,KR54#152-60 ACACIA REAL II Bogota Colombia,4.737140999999999,-74.0547086
SUBA,EDIFICIO,CL116A#71D-32 RINCON DE PONTEVEDRA Bogota Colombia,4.7012071,-74.0793599
SUBA,CONJUNTO,CL148#56A-55 RESERVA CAMPESTRE Bogota Colombia,4.7334977,-74.061636
SUBA,CONJUNTO,KR56A#148-36 ALTAVISTA DE LA COLINA Bogota Colombia,4.7335688,-74.0605116
SUBA,EDIFICIO,KR46#123-18 GIRASOL BATAN Bogota Colombia,4.7041214,-74.05592899999999
SUBA,CONJUNTO RESIDENCIAL,CL150A#95-30 BOSQUES DEL PINAR Bogota Colombia,4.746932,-74.0867312
SUBA,EDIFICIO,KR53#150-47 CAROL DE LA VICTORIA  Bogota Colombia,4.7332114,-74.05444589999999
SUBA,CONJUNTO,KR91#139-06 SERRANIAS SUBA Bogota Colombia,4.5025631,-74.1144529
SUBA,CONJUNTO RESIDENCIAL,CL139#95A-90 OIKOS TEUCALI Bogota Colombia,4.7385966,-74.0890453
SUBA,CONJUNTO RESIDENCIAL,CL146A#97-16 EL RINCON DE LA CAMPINA Bogota Colombia,4.7418227,-74.08936369999999
SUBA,APARTAMENTOS,KR51#122-62 FELIPE S Bogota Colombia,4.6855888,-74.0620683
SUBA,EDIFICIO,AC116#59-31 ILARCO IV Bogota Colombia,4.699231,-74.069392
SUBA,AGRUPACIÓN,KR77A#129-92 DE LOTES DE BRANTEVILLA Bogota Colombia,4.7235022,-74.0761157
SUBA,URBANIZACIÓN,CL143A#130-12 PARQUES DEL CAMPO ETAPA 2 Bogota Colombia,4.7498257,-74.1078928
SUBA,CONJUNTO RESIDENCIAL,KR73#163-21 TAKALI DEL PARQUE Bogota Colombia,4.7479154,-74.0667402
SUBA,PARQUE RESIDENCIAL,CL152D#102B-10 NUEVO SUBA IV ETAPA Bogota Colombia,4.7525334,-74.0903744
SUBA,CONJUNTO PARQUE RESIDENCIAL,KR62#165A-69 TIERRA COLINA Bogota Colombia,4.7489282,-74.0619608
SUBA,CONJUNTO RESIDENCIAL,CL55A#165-27 SAN DIEGO Bogota Colombia,4.6145264,-74.07003449999999
SUBA,AGRUPACIÓN,KR78#170-25 SOTAVENTO Bogota Colombia,4.7429983,-74.0557156
SUBA,EDIFICIO,KR58C#136A-55 COLINA CAMPESTRE 12 Bogota Colombia,4.7270398,-74.0671929
SUBA,UNIDAD RESIDENCIAL,CL127BBis#53-15 NIZA IX 2 Bogota Colombia,4.7106721,-74.0615901
SUBA,EDIFICIO,CL108#55-96 PUENTE LARGO Bogota Colombia,4.6967683,-74.0651894
SUBA,CONJUNTO RESIDENCIAL,CL143A#128-51 SAN ANDRES AFIDRO MANZANA 3 Bogota Colombia,4.7499771,-74.1106887
SUBA,CONJUNTO RESIDENCIAL,CL167A#48-20 CAMINOS DE ALTANIA  Bogota Colombia,4.7492693,-74.0493589
SUBA,EDIFICIO,KR51#122-34 TORRES DEL BATAN Bogota Colombia,4.7041468,-74.059884
SUBA,EDIFICIO,CL95A#71C-04 ORENSE Bogota Colombia,4.710988599999999,-74.072092
SUBA,CONJUNTO RESIDENCIAL,CL152B#56-62 KLIMT Bogota Colombia,4.7388313,-74.06094139999999
SUBA,CONJUNTO RESIDENCIAL,KR58C#147-81 ROSSETTI Bogota Colombia,4.735892199999999,-74.06406969999999
SUBA,CONJUNTO RESIDENCIAL,CL97#70C-49 PORTAL DE PONTEVEDRA V Bogota Colombia,4.6928731,-74.0798207
SUBA,EDIFICIO,CL128A#58A-80 LAS VILLAS Bogota Colombia,4.715459099999999,-74.07152289999999
SUBA,CONJUNTO RESIDENCIAL,CL159#54-42 MEDITERRANEO Bogota Colombia,4.6515586,-74.0611437
SUBA,CONJUNTO RESIDENCIAL,CL159#74-78 TENERIFE  Bogota Colombia,4.505083,-74.1159211
SUBA,EDIFICIO,CL114#45-15AD TORRE DE SAN MARCOS Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,KR48#124-21 PARQUE DEL BATAN Bogota Colombia,4.7053983,-74.0575029
SUBA,AGRUPACIÓN DE VIVIENDA,CL151#55-68 URBANIZACION MAZUREN 13  Bogota Colombia,4.7344444,-74.05884809999999
SUBA,EDIFICIO RESIDENCIAL,KR51#102A-49 CASTEL DAIANO Bogota Colombia,4.6908122,-74.0621917
SUBA,EDIFICIO,CL137#47-34 LAS MARIAS II Bogota Colombia,4.7347706,-74.0826067
SUBA,EDIFICIO MULTIFAMILIAR,KR50#123A-33 ANDALUCIA 123 Bogota Colombia,4.654402399999999,-74.1372087
SUBA,EDIFICIO,CL139#72A-50 PLAZA VALLARTA I ETAPA Bogota Colombia,4.731426,-74.069805
SUBA,EDIFICIO,KR52#115-37 CAPULI Bogota Colombia,4.6634046,-74.0793658
SUBA,CONJUNTO RESIDENCIAL,CL135#52A-47 LOS ATICOS DEL NORTE III SECTOR UNIDAD 2  Bogota Colombia,4.725359699999999,-74.0661219
SUBA,EDIFICIO,KR58A#128B-42 ARRAYANES DEL PARQUE  Bogota Colombia,4.7172466,-74.06975249999999
SUBA,EDIFICIO MULTIFAMILIAR,CL168#48A-45 SCALA 168 Bogota Colombia,4.7497976,-74.04955749999999
SUBA,EDIFICIO,CL106#53-39 COSMOPOLITAN 106 Bogota Colombia,4.6932223,-74.0535193
SUBA,CONJUNTO RESIDENCIAL,KR114#150-60 OASIS Bogota Colombia,4.710988599999999,-74.072092
SUBA,AGRUPACIÓN DE VIVIENDA,CL157C#91-86 SANTA MARIA DE SUBA Bogota Colombia,4.7543819,-74.0792523
SUBA,AGRUPACIÓN DE VIVIENDA,KR136A#146-15 CEDRO SUBA I Bogota Colombia,4.7567197,-74.1085037
SUBA,AGRUPACIÓN RESIDENCIAL,CL142A#113C-50 CIUDADELA CAFAM VI ETAPA Bogota Colombia,4.7475276,-74.1048279
SUBA,CONJUNTO RESIDENCIAL,KR55A#188-95 QUINTAS DE SAN PEDRO II Bogota Colombia,4.769466899999999,-74.0505117
SUBA,CONJUNTO MULTIFAMILIAR,KR58#108-36 TORRES DE HACARI Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,CL150A#53A-30 POTOSI Bogota Colombia,4.568528199999999,-74.1702363
SUBA,propiedad,CL159#54-35 AZIMUT Bogota Colombia,4.740622,-74.05544979999999
SUBA,EDIFICIO,CL120#53A-45  CASTELLANOS MALIBU Bogota Colombia,4.703383,-74.06249
SUBA,CONJUNTO CAMPESTRE,KR105#237A-61 LAS DALIAS Bogota Colombia,4.710988599999999,-74.072092
SUBA,AGRUPACIÓN,KR45A#118-16 MALIBU AV 13  Bogota Colombia,4.6932128,-74.05711620000001
SUBA,CONJUNTO RESIDENCIAL,DG237#105-40 LAS AZALEAS  Bogota Colombia,4.8181407,-74.0564159
SUBA,AGRUPACIÓN DE VIVIENDA,KR140B#131-10 VILLA COMFENALCO Bogota Colombia,4.7419006,-74.11686449999999
SUBA,AGRUPACIÓN,CL100#60-04OF208  COMERCIAL Y PROFESIONAL MASTER CENTER Bogota Colombia,4.6895927,-74.0656949
SUBA,CONJUNTO RESIDENCIAL,KR56A#148-35PT PARQUES DE LA COLINA Bogota Colombia,4.7338458,-74.06103209999999
SUBA,CONJUNTO RESIDENCIAL,KR53B#121-80 RECREO DE LOS FRAYLES TRES Bogota Colombia,4.7223532,-74.0586051
SUBA,EDIFICIO MULTIFAMILIAR,CL107#51-14 VIVAL DEL PARQUE Bogota Colombia,4.5580021,-74.1108287
SUBA,EDIFICIO,KR68D#98-18 LOS CEREZOS PH Bogota Colombia,4.7090324,-74.09830199999999
SUBA,CONJUNTO RESIDENCIAL,KR147A#142-30 CIUDADELA CAFAM SUPERLOTE 15 Bogota Colombia,4.749429699999999,-74.1182597
SUBA,CONJUNTO RESIDENCIAL,KR89#127-05 BOSQUES DE SALAMANCA  Bogota Colombia,4.7167238,-74.0901203
SUBA,CONJUNTO RESIDENCIAL,CL97#70-89 PORTAL DE PONTEVEDRA III. Bogota Colombia,4.6923559,-74.0797305
SUBA,CASA,KR106#235B-51 PINOS DE LA ALAMEDA CONJUNTO CAMPES Bogota Colombia,4.6558417,-74.13079859999999
SUBA,CONJUNTO RESIDENCIAL,KR48#127-51 ATABANZA I Bogota Colombia,4.708473,-74.056794
SUBA,EDIFICIO,CL124#48-12 LIGIA I Bogota Colombia,4.7044036,-74.0530902
SUBA,EDIFICIO,KR50#103B-40 CATALUNA REAL Bogota Colombia,4.6283858,-74.0630587
SUBA,EDIFICIO MULTIFAMILIAR,CL114#56-54ED LAS ACACIAS Bogota Colombia,4.6467788,-74.0498408
SUBA,EDIFICIO,CL144#49-50  CAMINO DE SANTA HELENA 3 Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,CL119A#56A-97 LOS LAGOS Bogota Colombia,4.7053335,-74.072729
SUBA,EDIFICIO,KR51#106-78 LOS URAPANES Bogota Colombia,4.7183743,-74.116902
SUBA,EDIFICIO,TV36#123A-34 EDIFICIO EL NOGAL PROPIEDAD HORIZONTAL Bogota Colombia,4.7049838,-74.0598163
SUBA,AGRUPACIÓN,AK72#238-51 EL MANZANO Bogota Colombia,4.703751,-74.1342294
SUBA,EDIFICIOS MULTIFAMILIARES,KR53A#139-20 ACROPOLIS Bogota Colombia,4.7415988,-74.0982795
SUBA,EDIFICIO,CL146#40A-60 ORION Bogota Colombia,4.7293328,-74.0521242
SUBA,EDIFICIO,KR58B#129A-23 OSAKA Bogota Colombia,4.6694808,-74.0536517
SUBA,MULTIFAMILIAR,KR53A#150A-43 BALCONES DEL PARQUE Bogota Colombia,4.7340963,-74.05474439999999
SUBA,AGRUPACIÓN,KR61#239C-40 EL CARRIZO  Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,CL121#45A-20 GOOD ART Bogota Colombia,4.702628499999999,-74.0558467
SUBA,CONJUNTO CLUB RESIDENCIAL,CL137A#58-70 ACCANTO Bogota Colombia,4.7273856,-74.065932
SUBA,UNIDAD INMOBILIARIA CERRADA,TV76#174-05  LA LOMITA Bogota Colombia,4.784761,-74.0648945
SUBA,CENTRO COMERCIAL,CL187#49-64  MIRANDELA PLAZA  Bogota Colombia,4.7655923,-74.04718869999999
SUBA,CONJUNTO RESIDENCIAL,KR57#134-20 RESERVA DE ATICOS Bogota Colombia,4.7238169,-74.0636179
SUBA,EDIFICIO,CL113#55-42 BETA DELTA 3  Bogota Colombia,4.6959412,-74.0478599
SUBA,PROYECTO,KR111Bis#154A-30 BELLO HORIZONTE Bogota Colombia,4.762220999999999,-74.0234023
SUBA,CONJUNTO RESIDENCIAL,KR59A#136-50 PARQUES DE LA COLINA ETAPAS 1 Y 2 PROPIEDAD HORIZONTAL Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,CL106A#54-20 MUGA LOFT Bogota Colombia,4.6939496,-74.0534586
SUBA,EDIFICIO,CL125#45A-40 PORTAL DEL BATAN Bogota Colombia,4.7064828,-74.0571734
SUBA,CONJUNTO RESIDENCIAL,CL167#52A-48 EL PORTAL DEL MOCHUELO Bogota Colombia,4.749448399999999,-74.0560074
SUBA,CONJUNTO RESIDENCIAL,KR102B#148-40 CAMPINA DEL REFOUS PRIMERA ETAPA Bogota Colombia,4.747485699999999,-74.0919198
SUBA,CONJUNTO RESIDENCIAL,KR92#152A-50 SENDEROS DE SUBA Bogota Colombia,4.7496203,-74.0829385
SUBA,EDIFICIO,KR52#115-38 CANANGA PH Bogota Colombia,4.6634046,-74.0793658
SUBA,EDIFICIO,CL119A#56A-83 WAILEA P H   Bogota Colombia,4.7044624,-74.0673506
SUBA,CONJUNTO RESIDENCIAL,CL133#58C-60 RINCON DE GRANADA II Bogota Colombia,4.7244206,-74.0683494
SUBA,EDIFICIO,KR58A#128-60 TALIY  Bogota Colombia,4.7147987,-74.0708077
SUBA,EDIFICIO MULTIFAMILIAR,AC116#50-50 ALBA Bogota Colombia,4.6998244,-74.0573981
SUBA,AGRUPACIÓN DE VIVIENDA,CL169A#56-57 AGRUPACION TORRES DE NUEVA ALSACIA  Bogota Colombia,4.75256,-74.05796389999999
SUBA,EDIFICIOS MULTIFAMILIARES,KR51#103B-81 TORRES DE LAS COLINAS I Bogota Colombia,4.570939399999999,-74.1115165
SUBA,CONJUNTO RESIDENCIAL,CL128A#89-99 CERROS DE SUBA Bogota Colombia,4.7218937,-74.0914822
SUBA,EDIFICIO,CL108#55-78 AIDA Bogota Colombia,4.693936,-74.049971
SUBA,CONJUNTO RESIDENCIAL,CL162#55-69  REMANSO DE LA COLINA Bogota Colombia,4.744705199999999,-74.057515
SUBA,EDIFICIO MULTIFAMILIAR,KR70F#127A-12 EL ZORZAL Bogota Colombia,4.7112954,-74.07463179999999
SUBA,CONJUNTO RESIDENCIAL,KR51A#127-75 ALCAZAR DE SAN LUIS  Bogota Colombia,4.7089805,-74.05966889999999
SUBA,EDIFICIO,CL108#57-06 EL PARQUE Bogota Colombia,4.693936,-74.049971
SUBA,EDIFICIO,CL98A#68B-75 PARQUE DE LA FLORESTA Bogota Colombia,4.6902776,-74.07471129999999
SUBA,EDIFICIO,TV59#106A-20  MALBEC Bogota Colombia,4.6942271,-74.0667978
SUBA,CONJUNTO RESIDENCIAL,CL139#96A-35 ALTOS DE SAN JORGE Bogota Colombia,4.738903000000001,-74.090552
SUBA,PROYECTO,CL146F#73A-20 TORRES DE GRANADA Bogota Colombia,4.7386468,-74.0696111
SUBA,CONJUNTO RESIDENCIAL,KR55#153-15 TORRECOLINA Bogota Colombia,4.7406359,-74.0581686
SUBA,CONJUNTO,KR55#149-09 CONJUNTO MONTECARLO III PARQUE RESIDENCIAL Bogota Colombia,4.7328987,-74.0585061
SUBA,EDIFICIO,KR51#102A-63 DUAL 102  Bogota Colombia,4.6900273,-74.06217389999999
SUBA,AGRUPACIÓN DE VIVIENDA,CALLE131CNo.126-81 PASEO DE LOS PORTICOS Bogota Colombia,4.7398956,-74.1132772
SUBA,AGRUPACIÓN DE VIVIENDA,KR80#146-07 APARTAMENTOS TORRELADERA ETAP I II y III Bogota Colombia,4.743415,-74.0744255
SUBA,CONJUNTO RESIDENCIAL,CL188#55-69 SAN PEDRO II Bogota Colombia,4.6209209,-74.1922
SUBA,EDIFICIO,TV59B#128A-21 BALCONES DE LAS VILLAS Bogota Colombia,4.7164376,-74.07271100000001
SUBA,CONJUNTO RESIDENCIAL,KR56#153-84 PARQUE CENTRAL COLINA PRIMERA ETAPA Bogota Colombia,4.7408988,-74.0591799
SUBA,EDIFICIO MULTIFAMILIAR,KR45A#122-34 PARAISO V Bogota Colombia,4.618304300000001,-74.16730079999999
SUBA,CONJUNTO,CL140A#103F-11 ZULIA III Bogota Colombia,4.7428535,-74.0969691
SUBA,AGRUPACIÓN,KR77#238-40 MACAGUA  Bogota Colombia,4.710988599999999,-74.072092
SUBA,EDIFICIO,KR55C#162-79 LARES 162 PH Bogota Colombia,4.746115,-74.05804810000001
SUBA,EDIFICIO,KR91#148-28 MIRADOR DE SUBA1 Bogota Colombia,4.744112599999999,-74.0834777
SUBA,AGRUPACIÓN,CL157A#92-80 OVIEDO I ETAPA Bogota Colombia,4.7556066,-74.0830342
SUBA,CONJUNTO RESIDENCIAL,KR54#152A-85 BALCONES DELCARMEL ETAPAS I  II Y Bogota Colombia,4.7386857,-74.0550136
SUBA,CONJUNTO RESIDENCIAL,CL169A#62-87 TRIBECA 169 Bogota Colombia,4.7534814,-74.061737
SUBA,EDIFICIO,KR53#104B-22 PASADENA PLAZA Bogota Colombia,4.6934994,-74.0624907
SUBA,EDIFICIO,KR55C#161A-21 PORTICO DE BRITALIA Bogota Colombia,4.744057199999999,-74.05788969999999
SUBA,CONJUNTO RESIDENCIAL,KR80#172A-58 PALMA REAL  Bogota Colombia,4.7271075,-74.05343040000001
SUBA,CONJUNTO RESIDENCIAL,CL115Bis#58-04 PORTAL SAN GABRIEL Bogota Colombia,4.6992506,-74.0687916
SUBA,CONJUNTO CLUB RESIDENCIAL,CL182#43-45 BALCONES DE SANTAFE Bogota Colombia,4.7593022,-74.0465475
SUBA,EDIFICIO,CL170#56-45 BELGRANO APARTAMENTOS Bogota Colombia,4.7533839,-74.05748969999999
SUBA,AGRUPACIÓN DE VIVIENDA,CL152A#54-75 MAZUREN II SECTOR MANZANA 5 Bogota Colombia,4.7335704,-74.041585
SUBA,URBANIZACIÓN,KR54D#188-18AD URBANIZACION MIRANDELA 10 Bogota Colombia,4.7672057,-74.0466643
SUBA,EDIFICIO,CL97#71A-10 POTOSI 97 Bogota Colombia,4.6961146,-74.0809962
SUBA,CONJUNTO RESIDENCIAL,CL160#58-75 DALI Bogota Colombia,4.7427312,-74.0587347
SUBA,TORRE,CL127A#53A-45 3 Bogota Colombia,4.7096003,-74.0619655
SUBA,EDIFICIO,CL125#47-04 EL TATA Bogota Colombia,4.669210400000001,-74.1252221
SUBA,CONJUNTO RESIDENCIAL,CL126#51-12 BALCONES DE SEGOVIA Bogota Colombia,4.7073664,-74.05959899999999
SUBA,CONJUNTO RESIDENCIAL,CL151#111A-25 OASIS IV Bogota Colombia,4.7527039,-74.0986453
SUBA,EDIFICIO,CL107A#54-75 MIKAN Bogota Colombia,4.6882615,-74.0391983
SUBA,CONJUNTO RESIDENCIAL,CL163#72-90 ALAMEDA DE SAN JOSE AGRUPACION UNO  Bogota Colombia,4.7475075,-74.0660506
SUBA,EDIFICIO,CL116#50-30 VIRGINIA   Bogota Colombia,37.4315734,-78.6568942
SUBA,AGRUPACIÓN DE VIVIENDA,CL168A#58A-37  PORTALES DEL NORTE III MANZANA 2 Bogota Colombia,4.7546137,-74.0618464
SUBA,CONJUNTO RESIDENCIAL,KR50#163B-80 RINCON DEL KARMEL II ETAPA Bogota Colombia,4.7468831,-74.05087879999999
SUBA,UNIDAD RESIDENCIAL,CL100#53-48 EL RINCON DE LA CIEN Bogota Colombia,4.6878086,-74.058438
SUBA,URBANIZACIÓN,CL129C#88D-10 MONTECLARO Bogota Colombia,4.7244959,-74.08961
SUBA,CONJUNTO RESIDENCIAL,CL165#54-90 SAN REMO 1 Bogota Colombia,4.7470447,-74.0548924
SUBA,AGRUPACIÓN DE VIVIENDA, Carrera 55 # 151 - 90 URBANIZACION MAZUREN 11 Bogota Colombia,4.7346632,-74.0574918
SUBA,EDIFICIO,KR50#103B-25 SANTIAGO 1 Bogota Colombia,4.710988599999999,-74.072092
SUBA,AGRUPACIÓN RESIDENCIAL,CL128A#57-02AGCJCA CONJUNTO RESIDENCIAL CALATRAVA UNIDAD RESIDENCIAL CERRADA  PROPIEDAD HORIZONTAL Bogota Colombia,4.715446099999999,-74.07483309999999
